№;Название объекта культурного наследия;Координата, X;Координата, Y;Адрес;X;Y
893;Комплекс построек бумажной фабрики Варгуниных;88639.77;121316.69;"Октябрьская наб., д. 54, лит. В; Б, пом. 1-Н(1-17,20,21,24-27), 2-Н(1-10), 3-Н(1-20); лит. Б, пом. 1-Н(34); лит.С, пом.1-Н(35),2-н(8(в части, прим.к ч.п. 2,7,10)),5-Н(29),6-Н(зап.ч. со вторым светом); вост.ч.лит. Д; лит.О,П; лит.И,4-Н(1,2,11-14),5-Н(1-3)"; 59.8848529817;30.4509135654
894;Комплекс построек бывшей Больницы сестер милосердия св. Георгия Российского общества Красного Креста;96859.70;115093.85;"Оренбургская ул., 4; Пироговская наб., 7"; 59.9589649342;30.3405359323
895;"Усадьба Лопухиной Е.И. (Левашовых, Вяземских) ""Осиновая Роща""";114247.81;110121.09;Осиновая Роща, квартал 138 Осинорощенского лесничества; 60.1152315674;30.2527178352
896;Сквер на площади Островского;93982.17;114900.90;Островского пл.; 59.9331463292;30.3368205157
897;Театр Александринский;93830.36;114865.53;Островского пл.; 59.9317853578;30.3361741564
898;Библиотека Публичная;93996.95;114819.80;"Островского пл., 1, 3; Невский пр., 37; Садовая ул., 16, Крылова пер., 4"; 59.933282681;30.3353714027
899;Дом Общества Московско-Виндаво-Рыбинской железной дороги, 1911-1912 гг., арх. Гречанников А.А.;93757.85;114958.84;Островского пл., 2; 59.9311302779;30.3378362988
900;Собственный дом архитектора Н.П.Басина;93867.42;114791.57;"Островского пл., 5; Крылова пер., 7"; 59.9321213549;30.3348548062
901;Общество кредитное городское Санкт-Петербургское с дворовым флигелем;93833.54;114778.34;Островского пл., 7; 59.9318178619;30.3346151384
902;Набережная Адмиралтейского канала;93650.10;112191.90;от Ново-Адмиралтейского канала до Крюкова канала; 59.9302805101;30.2883447617
903;Ново-Адмиралтейский канал;93663.57;111925.13;От р. Невы до наб. р. Мойки; 59.9304117451;30.2835750733
904;Набережные и мосты реки Мойки;94071.11;113794.74;От р. Фонтанки до Английского пр. (левый берег) и Крюкова канала (правый берег); 59.9339936112;30.3170447301
905;Набережная Обводного канала;92065.12;117225.13;От Шлиссельбургского моста до Московской ж.д.; 59.9158271322;30.3781928445
906;"Усадьба Шуваловых (Воронцовой-Дашковой Е.А.) ""Парголово""";109988.98;112950.42;Парголово 2-е; 60.0769001054;30.3032478122
907;Две братские могилы советских воинов, погибших в годы Великой Отечественной войны 1941-1945 гг.;107811.64;109774.83;Парголово ж.д. ст., Северное кладбище; 60.0574757892;30.2460604422
908;Дом А.Г. Демидова (К.К. Шмидта);93699.54;113581.37;пер. Гривцова, 3, лит. А; 59.930667654;30.313197147
909;Дом Болотникова;93625.06;113257.23;пер. Пирогова, 3, лит. А; 59.9300127753;30.3073942303
910;Дача;110115.02;110213.07;Первого Мая ул., 31, лит. А; 60.0781348445;30.2540865215
911;Дача Ю. Буш;106582.89;113104.65;Первомайская ул., 2; 60.0463225879;30.3057354935
912;Дом К.К.Шмидта;93534.85;117201.03;Перекупной пер., 12/13, лит. А; 59.9290200155;30.3779119043
913;Дом Ф.Ф.Лумберга;93471.63;117235.15;Перекупной пер., 9, лит. А; 59.9284508328;30.3785155932
914;Особняк Новинских (комплекс с территорией в границах ограды);98524.68;112615.55;Песочная наб., 10; 59.9740159975;30.2963109159
915;Усадьба Л.А. Ильина;98327.21;112267.19;"Песочная наб., 24; Даля ул., 2"; 59.9722574328;30.2900574066
916;Вяземский сад;98541.77;112744.67;"Песочная наб.; Вяземский пер."; 59.9741641847;30.2986244242
917;Дача Фаберже К.Г. (А.К.);114232.73;108960.36;Песочное шоссе, 14; 60.1151343751;30.2318428637
918;Мемориальный комплекс в честь героической обороны полуострова Ханко в 1941 году;95009.94;115185.31;Пестеля ул., 11; 59.9423580788;30.3420019994
919;Дом, где жили композиторы: в 1871-1872 гг. - Мусоргский М.П., в 1871-1872 гг. - Римский-Корсаков Н.А., в 1865 г. - Чайковский П.И.;94958.31;115204.53;Пестеля ул., 11; 59.9418937791;30.3423410657
920;Дом Я.В.Ротькова-Рожнова;94978.55;115250.60;Пестеля ул., 13-15, лит. А, Б; 59.9420733051;30.3431671069
921;Соляной городок. Здесь в 1870 г. проводилась Всероссийская промышленная выставка;95177.61;115050.74;"Пестеля ул., 2; Фонтанки р. наб., 10; Гангутская ул., 1; Соляной пер., 9, 11"; 59.9438692261;30.3396099632
922;Дом, где жили поэты: в 1831-1833 гг. - Гнедич Н.И., в 1833-1834 гг. - Пушкин А.С.;94966.31;115108.12;Пестеля ул., 5; 59.9419700443;30.3406170822
923;Дворец Великого князя Николая Николаевича с доходным домом;96162.22;114478.78;Петровская наб., 2; 59.9527325846;30.3294649197
924;Домик Петра I;96202.70;114560.59;Петровская наб., 6; 59.953092255;30.3309325518
925;Кировский мост;95707.26;114369.75;Петровская наб., правый берег р. Невы, от Петроградской наб. до Троицкого моста; 59.9486539125;30.3274735473
926;Набережная императора Петра Великого (ныне Петровская);96158.48;114610.68;Петровская наб., правый берег р. Невы, от Петроградской наб. до Троицкого моста; 59.9526931065;30.331824972
927;Петровский парк;96397.23;111635.85;Петровский остров; 59.9549590513;30.2786073491
928;Дом ветеранов сцены им. Савиной М.Г.;97236.71;110396.16;"Петровский пр., 13; ул. Савиной, 1"; 59.9625388306;30.2564792784
929;Комплекс построек товарищества канатной фабрики И. Гота;96867.07;110721.80;Петровский пр., 20, лит. В, Ж, И1, Р, Я; 59.9592096424;30.2622822597
930;"Солодовня пивовареного завода ""Новая Бавария""";97175.99;110841.20;Петровский пр., 9; 59.9619781267;30.2644414578
931;Особняк В.И.Гота;96911.89;110909.02;Петровский проспект, дом 20, корпус 3, литера А; 59.9596052338;30.2656365049
932;Конторское здание пивоваренного завода «Бавария»;97200.65;110724.78;Петровский проспект, дом 9, литера А; 59.9622036199;30.262359244
