№;Название объекта культурного наследия;Координата, X;Координата, Y;Адрес;X;Y
1502;Сад;112282.01;93320.85;Мойки р. наб., 106;60.0978189217;29.9506135065
1503;Флигели (три);112313.85;93276.45;Мойки р. наб., 106;60.0981044003;29.9498150161
1504;Демидовский дом призрения трудящихся;112212.15;93373.24;Мойки р. наб., 108;60.0971922423;29.9515560991
1505;Гимназия женская;112206.85;93399.86;Мойки р. наб., 108;60.0971448472;29.9520346322
1506;Главный дом с четырьмя флигелями;112200.25;93356.91;Мойки р. наб., 108;60.0970853254;29.9512627447
1507;Сад;112197.18;93342.43;Мойки р. наб., 108;60.097057674;29.9510025255
1508;Доходный дом Шретера;112095.51;93440.26;Мойки р. наб., 112;60.0961457761;29.9527622122
1509;Особняк Шретера;112055.98;93451.55;"Мойки р. наб., 114; Писарева ул., 2";60.0957910467;29.9529656387
1510;Дом Волконских;114032.96;94857.56;Мойки р. наб., 12;60.1135420547;29.9782241343
1511;Главный дом с флигелями. Здесь в 1836-1837 гг. жил поэт Пушкин А.С.;114024.86;94866.68;Мойки р. наб., 12;60.1134693804;29.9783881852
1512;Конюшня и каретный сарай;114053.89;94831.17;Мойки р. наб., 12;60.1137298319;29.9777494412
1513;Дом Баташовых со служебным флигелем;111972.68;93430.23;Мойки р. наб., 120;60.0950432488;29.9525835322
1514;Дворец;111923.15;93392.17;Мойки р. наб., 122;60.0945984435;29.9519001435
1515;Ограда;111911.70;93441.02;"Мойки р. наб., 122; Английский пр., 2";60.0944959916;29.9527782445
1516;Дворец Великого князя Алексея Александровича;111880.68;93404.66;"Мойки р. наб., 122; Английский пр., 2; Писарева ул.";60.0942173351;29.9521251749
1517;Главное здание (концертный зал с учебными флигелями);114002.71;94728.99;Мойки р. наб., 20;60.1132701413;29.9759122916
1518;Ограда;113948.07;94735.24;Мойки р. наб., 20;60.1127797409;29.9760250431
1519;Капелла Придворная певческая;113988.61;94731.53;"Мойки р. наб., 20; Большая Конюшенная ул., 11";60.1131435952;29.9759580607
1520;Дом жилой;114057.21;94975.59;Мойки р. наб., 21;60.1137600464;29.9803465077
1521;Дом жилой;114027.29;94963.11;Мойки р. наб., 23;60.1134914657;29.9801222452
1522;Круглый рынок;114367.59;95016.20;Мойки р. наб., 3;60.1165459668;29.9810751729
1523;Дом П.Ф. Скрипицына;113960.15;94580.15;Мойки р. наб., 30, лит. А;60.1128876253;29.9732360732
1524;Типография Министерства внутренних дел;113983.01;94560.84;"Мойки р. наб., 32; Волынский пер., 2";60.1130927338;29.9728886629
1525;Дом Аракчеева А.А.;113899.38;94821.16;"Мойки р. наб., 35; Зимней канавки наб., 5";60.1123429978;29.9775703862
1526;Училище при реформатских церквях;113998.67;94477.19;Мойки р. наб., 38, лит. А;60.1132329706;29.9713843029
1527;Дом по наб. р. Мойки с флигелями;113985.69;94437.06;Мойки р. наб., 40;60.1131163094;29.9706627662
1528;Памятник педагогу Ушинскому К.Д.;113927.58;94134.62;Мойки р. наб., 48;60.1125934166;29.965224686
1529;"Сад ""Старый""";114027.40;94100.78;Мойки р. наб., 48, за корп. 5;60.1134891879;29.9646151993
1530;Флигель аптекарский;113950.21;94204.70;Мойки р. наб., 48, корп. 10;60.1127968594;29.9664846733
1531;Флигель дамский;113869.18;94061.42;Мойки р. наб., 48, корп. 11;60.1120688931;29.9639089638
1532;Церковь Покрова Пресвятой Богородицы;113957.34;94055.36;Мойки р. наб., 48, корп. 4;60.1128601426;29.9637991188
1533;"Ограды ""Старого"" сада (две)";114087.00;94168.68;Мойки р. наб., 48, корп. 4, 6;60.1140244501;29.9658356683
1534;Дворец Разумовского К.Г. (Николаевский сиротский институт);113949.74;94114.08;Мойки р. наб., 48, корп. 5;60.1127922153;29.9648551175
1535;Корпус лазаретный;114034.67;94169.42;Мойки р. наб., 48, корп. 6;60.1135547661;29.9658494655
1536;Конюшни с флигелем;114055.89;94208.41;Мойки р. наб., 48, корп. 8;60.1137454063;29.9665504188
1537;Корпус прачечный;113989.88;94213.94;Мойки р. наб., 48, корп. 9;60.1131529594;29.9666504675
1538;Бани;114025.23;94215.82;Мойки р. наб., 48, корп. 9-а;60.1134702516;29.9666839519
1539;Ограда с воротами дворца Разумовского К.Г.;113904.40;94143.56;Мойки р. наб., 48, перед корп. 5;60.1123854071;29.9653856671
1540;Сад парадного двора дворца Разумовского К.Г.;113922.22;94135.56;Мойки р. наб., 48, перед корп. 5;60.1125453124;29.9652416404
1541;Воспитательный дом Императорский;113923.52;93974.54;"Мойки р. наб., 48-54; Гороховая ул., 18; Казанская ул., 3";60.1125561834;29.9623461315
1542;"""Мамкин"" сад";113909.20;93949.93;Мойки р. наб., 50, за корп. 1, 2;60.1124275269;29.9619037386
1543;Корпус квартирный Воспитательного дома;113820.65;93991.56;Мойки р. наб., 50, корп. 12;60.1116329617;29.9626532412
1544;Дом Штегельмана Г.Х. (Александринский сиротский дом);113891.13;93988.07;Мойки р. наб., 50, корп. 2;60.1122655366;29.9625897628
1545;Ограда с воротами дома Штегельмана Г.Х.;113826.87;94026.82;Мойки р. наб., 50, корп. 2;60.1116889677;29.9632872138
1546;Корпус учебный Сиротского института;113970.20;93986.45;Мойки р. наб., 50, корп. 3;60.1129752205;29.962559821
1547;Сад парадного двора дома Штегельмана Г.Х.;113854.41;94007.34;Мойки р. наб., 50, перед корп. 2;60.1119360546;29.9629366498
1548;Бюст государственного деятеля Бецкого И.И.;113818.18;93959.73;Мойки р. наб., 52;60.1116106284;29.9620809089
1549;Воспитательный дом;113850.38;93931.82;Мойки р. наб., 52, корп. 1;60.1118994937;29.9615787008
1550;Корпус грудных детей Воспитательного дома;113907.14;93882.04;Мойки р. наб., 52, корп. 1;60.1124086782;29.9606829529
1551;Корпус родовспомогательный Воспитательного дома;113791.11;93945.02;Мойки р. наб., 52, корп. 13;60.1113675853;29.9618166811
1552;Сад парадного двора Воспитательного дома;113817.77;93957.90;Мойки р. наб., 52, перед корп. 1;60.111606939;29.9620480066
1553;Ограда с воротами Воспитательного дома;113783.96;93983.99;Мойки р. наб., 52, у корп. 1;60.1113036121;29.9625174963
1554;Сад при училище глухонемых;113787.28;93913.96;Мойки р. наб., 54, за корп. 20;60.1113330458;29.9612582143
1555;Училище глухонемых;113768.99;93892.63;"Мойки р. наб., 54, корп. 20; Гороховая ул., 18";60.1111687706;29.9608748638
1556;Дом, где в 1912-1918 гг. жил основатель оркестра русских народных инструментов Андреев В.В.;113496.22;93814.11;"Мойки р. наб., 64; Гривцова пер., 1";60.1087200972;29.9594659863
1557;Дом Кочубея П.А. (Военного ведомства);113717.94;94028.32;Мойки р. наб., 67;60.1107112747;29.9633152811
1558;Дом, где в первой половине XIX в. размещалась Российско-Американская компания. Здесь в 1820-х гг. жили декабристы Бестужев-Марлинский А.А. и Рылеев К.Ф.;113237.96;93687.24;Мойки р. наб., 72;60.1064013626;29.9571878735
1559;"Здание Торгового дома ""Эсдерс и Схеффальс""";113633.72;93992.89;"Мойки р. наб., 73; Гороховая ул., 15";60.1099551792;29.9626790677
1560;Дом Монферрана О. (Ратькова-Рожнова Я.В.) Здесь в 1836-1858 гг. жил архитектор Монферран О.;112922.87;93603.16;"Мойки р. наб., 86-88; Прачечный пер., 2";60.1035727713;29.9556800311
